10-11-08:21:11.464;miner1;Propagated block                        ;5;66700f…1f6699
10-11-08:21:11.470;miner1;Propagated block                        ;5;66700f…1f6699
10-11-08:21:11.487;miner1;Announced block                         ;-1;66700f…1f6699
10-11-08:21:11.487;miner1;Announced block                         ;5;66700f…1f6699
10-11-08:21:11.670;miner1;Announced block                         ;5;66700f…1f6699
10-11-08:21:11.670;miner1;Announced block                         ;5;66700f…1f6699
10-11-08:21:11.671;miner1;Announced block                         ;5;66700f…1f6699
10-11-08:21:11.671;miner1;Announced block                         ;5;66700f…1f6699
10-11-08:21:19.498;miner1;Queued propagated block                 ;6;b787d0…ea4bc1
10-11-08:21:19.694;miner1;Importing propagated block              ;6;b787d0…ea4bc1
10-11-08:21:19.860;miner1;Propagated block                        ;-1;b787d0…ea4bc1
10-11-08:21:19.903;miner1;Propagated block                        ;6;b787d0…ea4bc1
10-11-08:21:19.966;miner1;Propagated block                        ;6;b787d0…ea4bc1
10-11-08:21:20.059;miner1;Announced block                         ;-1;b787d0…ea4bc1
10-11-08:21:21.966;miner1;Queued propagated block                 ;7;cb2072…f39b02
10-11-08:21:21.966;miner1;Importing propagated block              ;7;cb2072…f39b02
10-11-08:21:21.988;miner1;Propagated block                        ;-1;cb2072…f39b02
10-11-08:21:22.046;miner1;Propagated block                        ;7;cb2072…f39b02
10-11-08:21:22.090;miner1;Propagated block                        ;7;cb2072…f39b02
10-11-08:21:22.090;miner1;Propagated block                        ;7;cb2072…f39b02
10-11-08:21:22.195;miner1;Announced block                         ;-1;cb2072…f39b02
10-11-08:21:22.195;miner1;Announced block                         ;7;cb2072…f39b02
10-11-08:21:22.255;miner1;Announced block                         ;7;cb2072…f39b02
10-11-08:21:22.255;miner1;Announced block                         ;7;cb2072…f39b02
10-11-08:21:22.255;miner1;Announced block                         ;7;cb2072…f39b02
10-11-08:21:22.255;miner1;Announced block                         ;7;cb2072…f39b02
10-11-08:21:22.259;miner1;Announced block                         ;7;cb2072…f39b02
10-11-08:21:30.858;miner1;Queued propagated block                 ;8;bd7c3e…9ae784
10-11-08:21:30.862;miner1;Importing propagated block              ;8;bd7c3e…9ae784
10-11-08:21:30.958;miner1;Propagated block                        ;-1;bd7c3e…9ae784
10-11-08:21:30.958;miner1;Propagated block                        ;8;bd7c3e…9ae784
10-11-08:21:30.962;miner1;Propagated block                        ;8;bd7c3e…9ae784
10-11-08:21:30.962;miner1;Propagated block                        ;8;bd7c3e…9ae784
10-11-08:21:31.394;miner1;Announced block                         ;-1;bd7c3e…9ae784
10-11-08:21:31.394;miner1;Announced block                         ;8;bd7c3e…9ae784
10-11-08:21:42.458;miner1;Queued propagated block                 ;9;8124c5…d1cbb8
10-11-08:21:42.458;miner1;Importing propagated block              ;9;8124c5…d1cbb8
10-11-08:21:42.564;miner1;Propagated block                        ;-1;8124c5…d1cbb8
10-11-08:21:42.564;miner1;Propagated block                        ;9;8124c5…d1cbb8
10-11-08:21:42.654;miner1;Propagated block                        ;9;8124c5…d1cbb8
10-11-08:21:42.656;miner1;Announced block                         ;-1;8124c5…d1cbb8
10-11-08:21:42.657;miner1;Announced block                         ;9;8124c5…d1cbb8
10-11-08:21:42.774;miner1;Announced block                         ;9;8124c5…d1cbb8
10-11-08:21:42.775;miner1;Announced block                         ;9;8124c5…d1cbb8
10-11-08:21:42.775;miner1;Announced block                         ;9;8124c5…d1cbb8
10-11-08:21:42.775;miner1;Announced block                         ;9;8124c5…d1cbb8
10-11-08:21:42.784;miner1;Queued propagated block                 ;9;8124c5…d1cbb8
10-11-08:21:42.786;miner1;Queued propagated block                 ;9;8124c5…d1cbb8
10-11-08:21:54.100;miner1;🔨 mined potential block                 ;10;75d8ad…0f4a6c
10-11-08:21:54.101;miner1;Propagated block                        ;-1;75d8ad…0f4a6c
10-11-08:21:54.101;miner1;Announced block                         ;-1;75d8ad…0f4a6c
10-11-08:21:54.101;miner1;Announced block                         ;10;75d8ad…0f4a6c
10-11-08:21:54.350;miner1;Propagated block                        ;10;75d8ad…0f4a6c
10-11-08:21:54.350;miner1;Propagated block                        ;10;75d8ad…0f4a6c
10-11-08:21:54.351;miner1;Propagated block                        ;10;75d8ad…0f4a6c
10-11-08:21:54.351;miner1;Announced block                         ;10;75d8ad…0f4a6c
10-11-08:21:54.351;miner1;Announced block                         ;10;75d8ad…0f4a6c
10-11-08:21:54.364;miner1;Announced block                         ;10;75d8ad…0f4a6c
10-11-08:21:54.364;miner1;Announced block                         ;10;75d8ad…0f4a6c
10-11-08:21:54.458;miner1;Announced block                         ;10;75d8ad…0f4a6c
10-11-08:21:54.458;miner1;Announced block                         ;10;75d8ad…0f4a6c
10-11-08:21:54.458;miner1;Announced block                         ;10;75d8ad…0f4a6c
10-11-08:21:54.459;miner1;Announced block                         ;10;75d8ad…0f4a6c
10-11-08:22:03.161;miner1;Queued propagated block                 ;11;415516…21fd4d
10-11-08:22:03.161;miner1;Importing propagated block              ;11;415516…21fd4d
10-11-08:22:03.292;miner1;Propagated block                        ;-1;415516…21fd4d
10-11-08:22:03.293;miner1;Propagated block                        ;11;415516…21fd4d
10-11-08:22:03.356;miner1;Announced block                         ;-1;415516…21fd4d
10-11-08:22:03.356;miner1;Announced block                         ;11;415516…21fd4d
10-11-08:22:03.454;miner1;Propagated block                        ;11;415516…21fd4d
10-11-08:22:03.455;miner1;Queued propagated block                 ;11;415516…21fd4d
10-11-08:22:03.458;miner1;Announced block                         ;11;415516…21fd4d
10-11-08:22:03.458;miner1;Announced block                         ;11;415516…21fd4d
10-11-08:22:03.458;miner1;Announced block                         ;11;415516…21fd4d
10-11-08:22:04.250;miner1;Queued propagated block                 ;12;df3cab…fce594
10-11-08:22:04.250;miner1;Importing propagated block              ;12;df3cab…fce594
10-11-08:22:04.280;miner1;Propagated block                        ;-1;df3cab…fce594
10-11-08:22:04.280;miner1;Propagated block                        ;12;df3cab…fce594
10-11-08:22:04.298;miner1;Propagated block                        ;12;df3cab…fce594
10-11-08:22:04.298;miner1;Propagated block                        ;12;df3cab…fce594
10-11-08:22:04.309;miner1;Announced block                         ;-1;df3cab…fce594
10-11-08:22:04.309;miner1;Announced block                         ;12;df3cab…fce594
10-11-08:22:04.388;miner1;Announced block                         ;12;df3cab…fce594
10-11-08:22:04.389;miner1;Announced block                         ;12;df3cab…fce594
10-11-08:22:04.389;miner1;Queued propagated block                 ;12;df3cab…fce594
10-11-08:22:04.394;miner1;Announced block                         ;12;df3cab…fce594
10-11-08:22:04.394;miner1;Announced block                         ;12;df3cab…fce594
10-11-08:22:06.190;miner1;Queued propagated block                 ;13;199999…20bbc9
10-11-08:22:06.190;miner1;Importing propagated block              ;13;199999…20bbc9
10-11-08:22:06.206;miner1;Propagated block                        ;-1;199999…20bbc9
10-11-08:22:06.207;miner1;Propagated block                        ;13;199999…20bbc9
10-11-08:22:06.282;miner1;Propagated block                        ;13;199999…20bbc9
10-11-08:22:06.282;miner1;Propagated block                        ;13;199999…20bbc9
10-11-08:22:06.350;miner1;Announced block                         ;-1;199999…20bbc9
10-11-08:22:06.350;miner1;Announced block                         ;13;199999…20bbc9
10-11-08:22:06.351;miner1;Announced block                         ;13;199999…20bbc9
10-11-08:22:06.351;miner1;Announced block                         ;13;199999…20bbc9
10-11-08:22:06.352;miner1;Announced block                         ;13;199999…20bbc9
10-11-08:22:06.352;miner1;Announced block                         ;13;199999…20bbc9
10-11-08:22:06.352;miner1;Announced block                         ;13;199999…20bbc9
10-11-08:22:06.352;miner1;Announced block                         ;13;199999…20bbc9
10-11-08:22:59.078;miner1;Queued propagated block                 ;14;277d7a…d1724e
10-11-08:22:59.078;miner1;Importing propagated block              ;14;277d7a…d1724e
10-11-08:22:59.182;miner1;Propagated block                        ;-1;277d7a…d1724e
10-11-08:22:59.183;miner1;Propagated block                        ;14;277d7a…d1724e
10-11-08:22:59.262;miner1;Propagated block                        ;14;277d7a…d1724e
10-11-08:22:59.351;miner1;Announced block                         ;-1;277d7a…d1724e
