MTime;Miner;Message;BlockNr;Hash
11-07-13:44:41.807;miner3;🔨 mined potential block                 ;41243;bfe4e0…787de1
11-07-13:44:57.779;miner4;🔨 mined potential block                 ;41244;0cf596…cf3788
11-07-13:45:02.641;miner2;🔨 mined potential block                 ;41245;511445…d91e1f
11-07-13:45:07.866;miner2;🔨 mined potential block                 ;41246;c73c5f…66c5f2
11-07-13:45:13.987;miner4;🔨 mined potential block                 ;41247;ecef5d…a4b82e
11-07-13:45:16.242;miner1;🔨 mined potential block                 ;41248;393534…63fade
11-07-13:45:32.318;miner4;🔨 mined potential block                 ;41249;88dc0f…c2748c
11-07-13:45:33.712;miner3;🔨 mined potential block                 ;41250;db1495…3ebe78
11-07-13:46:04.334;miner3;🔨 mined potential block                 ;41251;e0a2a6…83a9d2
11-07-13:46:09.493;miner3;🔨 mined potential block                 ;41252;b96c73…faaaee
11-07-13:46:18.152;miner1;🔨 mined potential block                 ;41253;0c0125…2ca5f7
11-07-13:46:19.602;miner4;🔨 mined potential block                 ;41254;c0141a…d03168
11-07-13:46:23.592;miner1;🔨 mined potential block                 ;41255;b51ea0…15a29f
11-07-13:46:34.034;miner4;🔨 mined potential block                 ;41256;185624…5bd8bb
11-07-13:46:41.877;miner1;🔨 mined potential block                 ;41257;15b85c…3e3a5d
11-07-13:46:55.013;miner4;🔨 mined potential block                 ;41258;80f23b…a22fd1
11-07-13:46:55.551;miner1;🔨 mined potential block                 ;41259;814d8d…2e2210
11-07-13:46:56.813;miner1;🔨 mined potential block                 ;41260;04ba87…c27b5a
11-07-13:46:59.049;miner3;🔨 mined potential block                 ;41261;5b6a3b…164849
11-07-13:47:04.583;miner4;🔨 mined potential block                 ;41262;a2eee5…369f1c
11-07-13:48:31.757;miner1;🔨 mined potential block                 ;41263;a3476f…ffd0d4
11-07-13:48:39.169;miner3;🔨 mined potential block                 ;41264;d7fa4c…7c296a
11-07-13:48:55.895;miner3;🔨 mined potential block                 ;41265;c674fb…6594ed
11-07-13:48:56.076;miner3;🔨 mined potential block                 ;41266;64f206…f62d01
11-07-13:48:58.885;miner2;🔨 mined potential block                 ;41267;17a433…f6f4f2
11-07-13:49:05.288;miner1;🔨 mined potential block                 ;41268;69a675…929ffa
11-07-13:49:06.333;miner1;🔨 mined potential block                 ;41269;647e41…1b8590
11-07-13:49:07.971;miner1;🔨 mined potential block                 ;41270;a86051…7991bc
11-07-13:49:09.800;miner1;🔨 mined potential block                 ;41271;ecbc49…c866b3
11-07-13:49:10.793;miner2;🔨 mined potential block                 ;41272;c14aa5…039524
11-07-13:49:14.963;miner1;🔨 mined potential block                 ;41273;6d78a5…96c77d
11-07-13:49:15.669;miner3;🔨 mined potential block                 ;41274;ba6a86…09be64
11-07-13:49:16.327;miner1;🔨 mined potential block                 ;41275;ee8ef5…69b870
11-07-13:49:21.661;miner1;🔨 mined potential block                 ;41276;f74714…13520e
11-07-13:49:24.777;miner3;🔨 mined potential block                 ;41277;2f47e4…4c6e41
11-07-13:49:26.569;miner2;🔨 mined potential block                 ;41278;b7a183…cb7c3c
11-07-13:49:48.524;miner2;🔨 mined potential block                 ;41279;095b68…26a5b8
11-07-13:50:08.515;miner4;🔨 mined potential block                 ;41280;41e960…37e513
11-07-13:50:25.673;miner2;🔨 mined potential block                 ;41281;81a3a1…e4e4fc
11-07-13:50:29.270;miner4;🔨 mined potential block                 ;41282;28aa01…c85f49
11-07-13:50:30.902;miner4;🔨 mined potential block                 ;41283;beb108…ff05d5
11-07-13:50:32.641;miner1;🔨 mined potential block                 ;41284;b3b949…eb781d
11-07-13:50:53.829;miner2;🔨 mined potential block                 ;41285;cc5961…8fe01f
11-07-13:51:24.823;miner4;🔨 mined potential block                 ;41286;5eb5df…48d020
11-07-13:51:28.600;miner2;🔨 mined potential block                 ;41287;54d4c2…9af0b4
11-07-13:51:37.856;miner2;🔨 mined potential block                 ;41288;885981…12b5e8
11-07-13:51:56.035;miner1;🔨 mined potential block                 ;41289;b6c36c…264d8f
11-07-13:51:56.888;miner2;🔨 mined potential block                 ;41290;e8ad06…5165f9
11-07-13:52:50.154;miner1;🔨 mined potential block                 ;41291;0c5199…e6340b
11-07-13:53:19.073;miner4;🔨 mined potential block                 ;41292;c9956e…390816
11-07-13:53:19.086;miner1;🔨 mined potential block                 ;41292;ee0389…f84c41
11-07-13:53:22.074;miner2;🔨 mined potential block                 ;41293;839011…042e18
11-07-13:53:24.153;miner1;🔨 mined potential block                 ;41294;c8b7a0…b2150b
11-07-13:53:28.013;miner3;🔨 mined potential block                 ;41295;7de59e…84a2dd
11-07-13:53:37.080;miner2;🔨 mined potential block                 ;41296;f4e1ef…cc022a
11-07-13:53:39.129;miner4;🔨 mined potential block                 ;41297;4eba27…461134
11-07-13:53:48.802;miner4;🔨 mined potential block                 ;41298;22cdf5…7af259
11-07-13:54:11.972;miner3;🔨 mined potential block                 ;41299;ecebac…1f7a7f
11-07-13:54:17.796;miner2;🔨 mined potential block                 ;41300;c0ced6…60d1e4
11-07-13:54:18.317;miner4;🔨 mined potential block                 ;41301;e7596b…12acf7
11-07-13:54:20.658;miner4;🔨 mined potential block                 ;41302;cd5edb…364cad
11-07-13:54:26.098;miner3;🔨 mined potential block                 ;41303;3327d7…d5bf9e
11-07-13:54:32.731;miner3;🔨 mined potential block                 ;41304;7c6a3b…16e87d
11-07-13:54:56.694;miner3;🔨 mined potential block                 ;41305;9ac16b…3ffa52
11-07-13:55:32.950;miner4;🔨 mined potential block                 ;41306;b9456c…279783
11-07-13:55:35.148;miner1;🔨 mined potential block                 ;41307;444284…331f5c
11-07-13:55:41.054;miner4;🔨 mined potential block                 ;41308;c185f8…32a6cd
11-07-13:55:47.014;miner1;🔨 mined potential block                 ;41309;24123b…40520b
11-07-13:55:57.665;miner3;🔨 mined potential block                 ;41310;859169…d95936
11-07-13:55:58.288;miner3;🔨 mined potential block                 ;41311;e545a4…6ae08e
11-07-13:55:59.975;miner3;🔨 mined potential block                 ;41312;9a89ff…c4831f
11-07-13:56:04.937;miner3;🔨 mined potential block                 ;41313;a1664f…bb6413
11-07-13:56:13.183;miner3;🔨 mined potential block                 ;41314;ac51fc…c1e38c
11-07-13:56:14.890;miner1;🔨 mined potential block                 ;41315;a7b994…4b453d
11-07-13:56:22.335;miner1;🔨 mined potential block                 ;41316;bcc767…8da70a
11-07-13:56:36.430;miner1;🔨 mined potential block                 ;41317;f04b83…508b90
11-07-13:56:43.506;miner2;🔨 mined potential block                 ;41318;8e02c5…4fef20
11-07-13:56:45.970;miner1;🔨 mined potential block                 ;41319;d8fb95…5f9186
11-07-13:56:46.346;miner2;🔨 mined potential block                 ;41320;de2b83…030e56
11-07-13:56:50.006;miner1;🔨 mined potential block                 ;41321;a2ee41…e5126d
11-07-13:56:55.184;miner3;🔨 mined potential block                 ;41322;06b815…0d64d0
11-07-13:57:21.387;miner3;🔨 mined potential block                 ;41323;c1a5f0…8a39d2
11-07-13:57:43.302;miner4;🔨 mined potential block                 ;41324;a7ddac…09580e
11-07-13:57:53.355;miner1;🔨 mined potential block                 ;41325;c41d05…3847a2
11-07-13:58:04.734;miner2;🔨 mined potential block                 ;41326;2efc8d…013696
11-07-13:58:07.039;miner1;🔨 mined potential block                 ;41327;69e663…9644c0
11-07-13:58:29.519;miner1;🔨 mined potential block                 ;41328;dd99f7…2b424f
11-07-13:58:31.521;miner4;🔨 mined potential block                 ;41329;570129…9cf969
11-07-13:58:36.033;miner3;🔨 mined potential block                 ;41330;7cfe61…1787b9
11-07-13:58:38.453;miner1;🔨 mined potential block                 ;41331;0f18e6…0a1ffc
11-07-13:58:42.280;miner2;🔨 mined potential block                 ;41332;409cdb…d5e620
11-07-13:59:10.205;miner2;🔨 mined potential block                 ;41333;d2b6e6…e29d31
11-07-13:59:22.291;miner1;🔨 mined potential block                 ;41334;54ac65…79a7f4
11-07-13:59:30.328;miner3;🔨 mined potential block                 ;41335;11daaa…0d4811
11-07-13:59:34.001;miner3;🔨 mined potential block                 ;41336;50ba5b…c09059
11-07-13:59:37.407;miner2;🔨 mined potential block                 ;41337;7585d2…4ed2d9
11-07-14:01:12.902;miner2;🔨 mined potential block                 ;41338;789292…c9b3e3
11-07-14:01:21.834;miner2;🔨 mined potential block                 ;41339;2ee35f…029121
11-07-14:01:31.383;miner2;🔨 mined potential block                 ;41340;e35ef5…b21a8d
11-07-14:01:33.760;miner3;🔨 mined potential block                 ;41341;b3686c…201ce6
11-07-14:02:16.099;miner1;🔨 mined potential block                 ;41342;e7ef1d…e94e40
11-07-14:02:17.924;miner1;🔨 mined potential block                 ;41343;b66f2b…aad86b
11-07-14:02:37.811;miner1;🔨 mined potential block                 ;41344;872ab6…8d31d6
11-07-14:02:39.474;miner2;🔨 mined potential block                 ;41345;7bf577…d6cb8f
11-07-14:02:54.840;miner3;🔨 mined potential block                 ;41346;df32a2…81c448
11-07-14:03:22.370;miner1;🔨 mined potential block                 ;41347;81599f…ffc86d
11-07-14:03:23.917;miner3;🔨 mined potential block                 ;41348;9b41ce…ba2444
11-07-14:03:26.485;miner3;🔨 mined potential block                 ;41349;877b7b…444df8
11-07-14:03:39.147;miner3;🔨 mined potential block                 ;41350;25c7b7…9d2f15
11-07-14:03:42.979;miner2;🔨 mined potential block                 ;41351;af740c…6c3db1
11-07-14:03:43.905;miner4;🔨 mined potential block                 ;41352;1b224d…5a9e5e
11-07-14:04:03.830;miner4;🔨 mined potential block                 ;41353;6a632f…c40bfd
11-07-14:04:12.202;miner2;🔨 mined potential block                 ;41354;782310…efadf2
11-07-14:04:22.128;miner1;🔨 mined potential block                 ;41355;d34ec6…0fb1de
11-07-14:04:23.262;miner2;🔨 mined potential block                 ;41356;234224…5ddef2
11-07-14:04:29.689;miner3;🔨 mined potential block                 ;41357;68c771…538b1f
11-07-14:04:42.185;miner2;🔨 mined potential block                 ;41358;c802c9…ed706d
11-07-14:04:45.632;miner2;🔨 mined potential block                 ;41359;dd34d3…ee1668
11-07-14:04:46.709;miner1;🔨 mined potential block                 ;41360;3715bd…255a89
11-07-14:05:01.051;miner4;🔨 mined potential block                 ;41361;30bcc5…d5f5e9
11-07-14:05:01.208;miner4;🔨 mined potential block                 ;41362;85acd5…22946f
11-07-14:05:09.262;miner3;🔨 mined potential block                 ;41363;678774…c01e3b
11-07-14:05:14.218;miner4;🔨 mined potential block                 ;41364;446365…76f299
11-07-14:05:17.172;miner4;🔨 mined potential block                 ;41365;1da28b…0925e5
11-07-14:05:29.130;miner3;🔨 mined potential block                 ;41366;c93235…a521f9
11-07-14:05:29.191;miner4;🔨 mined potential block                 ;41367;e9af7c…25521c
11-07-14:05:51.371;miner1;🔨 mined potential block                 ;41368;811246…19f8d6
11-07-14:05:51.628;miner3;🔨 mined potential block                 ;41369;e87f10…ca0d8a
11-07-14:05:51.836;miner1;🔨 mined potential block                 ;41370;942ef1…90985c
11-07-14:05:59.120;miner3;🔨 mined potential block                 ;41371;b78cd3…a97f98
11-07-14:06:00.022;miner2;🔨 mined potential block                 ;41372;24abff…0fb13b
11-07-14:06:23.026;miner4;🔨 mined potential block                 ;41373;fd9776…b222fe
11-07-14:06:29.418;miner1;🔨 mined potential block                 ;41374;817f7f…65720a
11-07-14:06:31.835;miner4;🔨 mined potential block                 ;41375;0d524b…7c5a43
11-07-14:06:37.605;miner4;🔨 mined potential block                 ;41376;1f6109…806ea3
11-07-14:06:48.243;miner4;🔨 mined potential block                 ;41377;4e44b4…1d7cfd
11-07-14:06:55.855;miner1;🔨 mined potential block                 ;41378;953cf5…401cc3
11-07-14:07:04.759;miner3;🔨 mined potential block                 ;41379;e6e433…4065f7
11-07-14:07:09.285;miner3;🔨 mined potential block                 ;41380;64b419…3836e5
11-07-14:07:24.411;miner3;🔨 mined potential block                 ;41381;dbca3a…829dd2
11-07-14:07:55.768;miner2;🔨 mined potential block                 ;41382;2d0a26…803a3c
11-07-14:08:05.727;miner4;🔨 mined potential block                 ;41383;0ff557…19f42e
11-07-14:08:52.637;miner4;🔨 mined potential block                 ;41384;a3f42d…331252
11-07-14:09:02.019;miner1;🔨 mined potential block                 ;41385;580e4e…a94097
11-07-14:09:27.129;miner4;🔨 mined potential block                 ;41386;57ac45…3acd4c
11-07-14:09:39.340;miner3;🔨 mined potential block                 ;41387;6e2893…7cc76d
11-07-14:09:39.357;miner2;🔨 mined potential block                 ;41387;b818b6…f041db
11-07-14:09:59.467;miner2;🔨 mined potential block                 ;41388;de9870…5dcb8f
11-07-14:10:00.563;miner3;🔨 mined potential block                 ;41389;dd6ac1…6d36b6
11-07-14:10:40.077;miner2;🔨 mined potential block                 ;41390;5ae32d…7acad5
11-07-14:10:40.148;miner1;🔨 mined potential block                 ;41391;9897e8…8858d8
11-07-14:11:06.175;miner2;🔨 mined potential block                 ;41392;d47633…2241a9
11-07-14:11:17.722;miner4;🔨 mined potential block                 ;41393;cf2131…fbbc2b
11-07-14:11:17.835;miner1;🔨 mined potential block                 ;41394;38950e…6246c5
11-07-14:11:25.852;miner4;🔨 mined potential block                 ;41395;c16864…bb9700
11-07-14:11:43.900;miner4;🔨 mined potential block                 ;41396;7c6a61…471cc9
11-07-14:11:49.383;miner1;🔨 mined potential block                 ;41397;2a7da6…37ddd2
11-07-14:11:57.723;miner2;🔨 mined potential block                 ;41398;172e38…09677b
11-07-14:12:05.372;miner3;🔨 mined potential block                 ;41399;264f31…017241
11-07-14:12:07.443;miner2;🔨 mined potential block                 ;41400;045a46…571741
11-07-14:12:08.397;miner2;🔨 mined potential block                 ;41401;51c703…d60fe6
11-07-14:12:24.659;miner2;🔨 mined potential block                 ;41402;989c95…16b611
11-07-14:12:25.754;miner4;🔨 mined potential block                 ;41403;fa3bd8…d52d57
11-07-14:12:27.193;miner3;🔨 mined potential block                 ;41404;9bb7ef…b15a38
11-07-14:12:46.139;miner4;🔨 mined potential block                 ;41405;f21323…d3aeb4
11-07-14:12:49.136;miner3;🔨 mined potential block                 ;41406;54000c…73dc02
11-07-14:13:01.801;miner1;🔨 mined potential block                 ;41407;619e4c…f94fa5
11-07-14:13:26.091;miner2;🔨 mined potential block                 ;41408;5628e6…620b61
11-07-14:13:41.044;miner1;🔨 mined potential block                 ;41409;bd3799…d8772a
11-07-14:13:52.101;miner3;🔨 mined potential block                 ;41410;091ca1…caae1a
11-07-14:14:15.622;miner3;🔨 mined potential block                 ;41411;21b81d…0749e9
11-07-14:14:24.235;miner2;🔨 mined potential block                 ;41412;539754…898dc4
11-07-14:14:29.029;miner2;🔨 mined potential block                 ;41413;30f8d7…8edc0f
11-07-14:14:41.336;miner4;🔨 mined potential block                 ;41414;4f9196…bee996
11-07-14:14:44.695;miner4;🔨 mined potential block                 ;41415;5c0c2c…7c2f51
11-07-14:14:57.447;miner2;🔨 mined potential block                 ;41416;8901be…b7b264
11-07-14:15:15.094;miner3;🔨 mined potential block                 ;41417;034a90…f7d7ae
11-07-14:15:21.593;miner4;🔨 mined potential block                 ;41418;9f4baf…db3ff6
11-07-14:15:26.370;miner2;🔨 mined potential block                 ;41419;7e3211…5732d8
11-07-14:15:27.542;miner4;🔨 mined potential block                 ;41420;b35a8d…d13677
11-07-14:15:31.649;miner3;🔨 mined potential block                 ;41421;40c063…620e77
11-07-14:15:34.882;miner2;🔨 mined potential block                 ;41422;89359e…4b2f94
11-07-14:15:39.501;miner1;🔨 mined potential block                 ;41423;df74c0…dd33ce
11-07-14:15:43.237;miner2;🔨 mined potential block                 ;41424;4ab744…c211a9
11-07-14:15:50.457;miner2;🔨 mined potential block                 ;41425;e142fc…17be61
11-07-14:15:56.074;miner2;🔨 mined potential block                 ;41426;bcd496…db095e
11-07-14:15:59.406;miner1;🔨 mined potential block                 ;41427;499c2e…38f131
11-07-14:16:05.779;miner1;🔨 mined potential block                 ;41428;8aca40…c9312c
11-07-14:16:10.709;miner4;🔨 mined potential block                 ;41429;66af71…1ae6df
11-07-14:16:30.533;miner4;🔨 mined potential block                 ;41430;1dba34…0d4a14
11-07-14:16:53.046;miner2;🔨 mined potential block                 ;41431;7bb50b…1b7d3a
11-07-14:16:55.113;miner1;🔨 mined potential block                 ;41432;89515f…edc946
11-07-14:16:56.842;miner3;🔨 mined potential block                 ;41433;3c27a7…414629
11-07-14:16:57.610;miner2;🔨 mined potential block                 ;41434;5540a8…30b645
11-07-14:17:11.776;miner3;🔨 mined potential block                 ;41435;1e6be4…866664
11-07-14:17:14.922;miner2;🔨 mined potential block                 ;41436;5777a5…b434fd
11-07-14:17:35.856;miner1;🔨 mined potential block                 ;41437;cc3490…7ccd84
11-07-14:17:36.772;miner4;🔨 mined potential block                 ;41438;a12687…9e24fd
11-07-14:18:10.619;miner3;🔨 mined potential block                 ;41439;277ef5…d993a6
11-07-14:18:21.002;miner3;🔨 mined potential block                 ;41440;02dce7…d46fbe
11-07-14:18:38.417;miner1;🔨 mined potential block                 ;41441;ea9f4a…7264bc
11-07-14:18:56.044;miner2;🔨 mined potential block                 ;41442;7717a5…939262
11-07-14:19:01.137;miner4;🔨 mined potential block                 ;41443;fcfe96…b20338
11-07-14:19:11.021;miner3;🔨 mined potential block                 ;41444;8199ed…b7cafd
11-07-14:19:15.520;miner2;🔨 mined potential block                 ;41445;8e597d…da480a
11-07-14:19:25.545;miner1;🔨 mined potential block                 ;41446;8636fc…8ef1d1
11-07-14:19:34.512;miner2;🔨 mined potential block                 ;41447;febbb6…b668c1
11-07-14:19:55.173;miner3;🔨 mined potential block                 ;41448;4c5175…a4691a
11-07-14:19:56.424;miner1;🔨 mined potential block                 ;41449;808179…0c6f9d
11-07-14:20:30.883;miner3;🔨 mined potential block                 ;41450;e9cbbc…a4b785
11-07-14:20:44.448;miner4;🔨 mined potential block                 ;41451;834a59…dbce18
11-07-14:20:46.018;miner4;🔨 mined potential block                 ;41452;10b4e0…2616f6
11-07-14:20:46.469;miner3;🔨 mined potential block                 ;41453;868012…769174
11-07-14:20:52.998;miner4;🔨 mined potential block                 ;41454;10d8ac…45a7a3
11-07-14:20:57.957;miner2;🔨 mined potential block                 ;41455;25fccb…1d717c
11-07-14:21:05.862;miner2;🔨 mined potential block                 ;41456;27dc88…621a30
11-07-14:21:24.535;miner3;🔨 mined potential block                 ;41457;faca5f…1df0ed
11-07-14:21:44.211;miner3;🔨 mined potential block                 ;41458;a54bb4…336690
11-07-14:21:47.330;miner3;🔨 mined potential block                 ;41459;bb21c5…bf0648
11-07-14:22:11.033;miner4;🔨 mined potential block                 ;41460;d8f3de…a7c6c8
11-07-14:22:19.123;miner4;🔨 mined potential block                 ;41461;ebdea7…b24caf
11-07-14:22:53.675;miner3;🔨 mined potential block                 ;41462;9d5790…68ccdb
11-07-14:23:00.578;miner4;🔨 mined potential block                 ;41463;058f21…adfe26
11-07-14:23:19.735;miner4;🔨 mined potential block                 ;41464;e011bb…bd9281
11-07-14:23:31.248;miner1;🔨 mined potential block                 ;41465;b80a68…bcfc09
11-07-14:23:37.189;miner2;🔨 mined potential block                 ;41466;d480e5…4517fc
11-07-14:23:56.448;miner2;🔨 mined potential block                 ;41467;1b9dca…c8c55e
11-07-14:24:10.559;miner2;🔨 mined potential block                 ;41468;82ca8b…2fa971
11-07-14:24:14.412;miner2;🔨 mined potential block                 ;41469;2a09e4…c78af4
11-07-14:24:17.668;miner4;🔨 mined potential block                 ;41470;5eab51…74b2ac
11-07-14:24:17.709;miner1;🔨 mined potential block                 ;41470;e7a37c…c85b39
11-07-14:24:24.583;miner2;🔨 mined potential block                 ;41471;315f60…5f8f39
11-07-14:24:34.018;miner3;🔨 mined potential block                 ;41472;28eee7…9b4d3e
11-07-14:24:45.516;miner2;🔨 mined potential block                 ;41473;269d73…e28dcd
11-07-14:25:14.680;miner4;🔨 mined potential block                 ;41474;de2881…726066
11-07-14:25:28.489;miner1;🔨 mined potential block                 ;41475;7e046a…6f35b5
11-07-14:25:45.476;miner2;🔨 mined potential block                 ;41476;084c92…bcc212
11-07-14:25:57.161;miner3;🔨 mined potential block                 ;41477;b68cee…400daf
11-07-14:26:11.369;miner4;🔨 mined potential block                 ;41478;aaa0cd…bd937f
11-07-14:26:17.936;miner2;🔨 mined potential block                 ;41479;63db12…24b9f9
11-07-14:26:39.534;miner4;🔨 mined potential block                 ;41480;93b4ab…460c20
11-07-14:26:43.779;miner2;🔨 mined potential block                 ;41481;6d8581…226aca
11-07-14:26:45.071;miner3;🔨 mined potential block                 ;41482;7919db…b4ea4c
11-07-14:26:51.923;miner4;🔨 mined potential block                 ;41483;8a5e45…944ee7
11-07-14:27:02.848;miner1;🔨 mined potential block                 ;41484;37657b…d1d69c
11-07-14:27:16.218;miner4;🔨 mined potential block                 ;41485;a3404d…6d312e
11-07-14:27:42.470;miner1;🔨 mined potential block                 ;41486;bd2d43…01b758
11-07-14:27:46.370;miner4;🔨 mined potential block                 ;41487;5c0575…8dedd8
11-07-14:28:22.086;miner2;🔨 mined potential block                 ;41488;9dc51a…4ee34e
11-07-14:28:39.540;miner1;🔨 mined potential block                 ;41489;f023ee…2f5249
11-07-14:28:49.921;miner3;🔨 mined potential block                 ;41490;19461d…19a7e4
11-07-14:29:01.956;miner3;🔨 mined potential block                 ;41491;e9e6af…73d171
11-07-14:29:11.940;miner2;🔨 mined potential block                 ;41492;598fa3…099440
11-07-14:29:13.082;miner4;🔨 mined potential block                 ;41493;9423db…1fefa7
11-07-14:29:30.099;miner1;🔨 mined potential block                 ;41494;c40c64…a575ab
11-07-14:29:55.502;miner1;🔨 mined potential block                 ;41495;e62bfd…1ed581
11-07-14:30:05.459;miner2;🔨 mined potential block                 ;41496;1f883b…f69665
11-07-14:30:14.187;miner2;🔨 mined potential block                 ;41497;b7fcae…b34b33
11-07-14:30:33.619;miner1;🔨 mined potential block                 ;41498;0f7611…2ccc7c
11-07-14:30:34.851;miner1;🔨 mined potential block                 ;41499;516d26…0ea842
11-07-14:30:43.508;miner4;🔨 mined potential block                 ;41500;8be506…1c3bfc
11-07-14:30:45.212;miner3;🔨 mined potential block                 ;41501;ed9cb2…dd852e
11-07-14:30:50.107;miner1;🔨 mined potential block                 ;41502;3f23f8…b41451
11-07-14:30:54.872;miner2;🔨 mined potential block                 ;41503;eb4137…5a96af
11-07-14:31:01.282;miner4;🔨 mined potential block                 ;41504;e201ef…30684d
11-07-14:31:14.383;miner2;🔨 mined potential block                 ;41505;add849…4d5eae
11-07-14:31:16.914;miner4;🔨 mined potential block                 ;41506;bd5592…97e4a8
11-07-14:31:38.381;miner2;🔨 mined potential block                 ;41507;c03009…c4a0f7
11-07-14:32:11.393;miner1;🔨 mined potential block                 ;41508;c954e6…4ad374
11-07-14:32:18.580;miner3;🔨 mined potential block                 ;41509;3cbd11…7f5096
11-07-14:32:20.063;miner4;🔨 mined potential block                 ;41510;984969…31623d
11-07-14:32:28.289;miner3;🔨 mined potential block                 ;41511;166c8f…2940e5
11-07-14:32:52.967;miner2;🔨 mined potential block                 ;41512;d83f95…2b5344
11-07-14:33:00.799;miner4;🔨 mined potential block                 ;41513;83b5e8…b0008c
11-07-14:33:01.714;miner2;🔨 mined potential block                 ;41514;dec0ce…ec7b5b
11-07-14:33:10.781;miner4;🔨 mined potential block                 ;41515;082da1…94b34b
11-07-14:33:14.313;miner4;🔨 mined potential block                 ;41516;993882…2ccf2b
11-07-14:33:26.174;miner2;🔨 mined potential block                 ;41517;bdde81…092061
11-07-14:33:27.499;miner2;🔨 mined potential block                 ;41518;96d849…cd68b3
11-07-14:33:37.786;miner3;🔨 mined potential block                 ;41519;30d7ff…ec676a
11-07-14:33:56.960;miner3;🔨 mined potential block                 ;41520;a6eb7b…c2d7df
11-07-14:34:01.304;miner3;🔨 mined potential block                 ;41521;150a61…897bf5
11-07-14:34:05.499;miner3;🔨 mined potential block                 ;41522;c47a64…7b92cf
11-07-14:34:13.693;miner3;🔨 mined potential block                 ;41523;b89af6…903e12
11-07-14:34:17.713;miner2;🔨 mined potential block                 ;41524;677432…6a90ae
11-07-14:34:24.070;miner3;🔨 mined potential block                 ;41525;15f789…4c6154
11-07-14:34:25.983;miner4;🔨 mined potential block                 ;41526;3733b7…dafd19
11-07-14:34:28.575;miner3;🔨 mined potential block                 ;41527;426cd1…d97a77
11-07-14:34:36.486;miner2;🔨 mined potential block                 ;41528;95176d…110e73
11-07-14:34:39.958;miner3;🔨 mined potential block                 ;41529;734107…865a67
11-07-14:34:51.135;miner2;🔨 mined potential block                 ;41530;895f82…c18a58
11-07-14:34:57.582;miner2;🔨 mined potential block                 ;41531;5618c2…4c2cd8
11-07-14:35:03.878;miner1;🔨 mined potential block                 ;41532;e87949…9b8d4a
11-07-14:35:21.599;miner4;🔨 mined potential block                 ;41533;911f17…02c0fd
11-07-14:35:25.498;miner1;🔨 mined potential block                 ;41534;5576bd…87c144
11-07-14:35:35.849;miner2;🔨 mined potential block                 ;41535;53c85d…f606ac
11-07-14:35:39.289;miner1;🔨 mined potential block                 ;41536;4e5250…dfbba0
11-07-14:36:14.828;miner4;🔨 mined potential block                 ;41537;91f114…5d5501
11-07-14:36:27.204;miner3;🔨 mined potential block                 ;41538;26f7b1…d793ad
11-07-14:36:32.548;miner4;🔨 mined potential block                 ;41539;76dc5e…b8209a
11-07-14:36:45.143;miner2;🔨 mined potential block                 ;41540;d80ceb…5c45cc
11-07-14:36:48.378;miner3;🔨 mined potential block                 ;41541;b5bea8…fa2748
11-07-14:36:52.950;miner3;🔨 mined potential block                 ;41542;548147…19a15b
11-07-14:36:53.015;miner3;🔨 mined potential block                 ;41543;01d292…3369af
11-07-14:36:55.205;miner3;🔨 mined potential block                 ;41544;0a95bd…d3a596
11-07-14:36:56.515;miner1;🔨 mined potential block                 ;41545;45e233…0edcdf
11-07-14:37:05.807;miner4;🔨 mined potential block                 ;41546;f65ec5…f472b7
11-07-14:37:09.590;miner4;🔨 mined potential block                 ;41547;a83fc5…3f1837
11-07-14:37:12.093;miner3;🔨 mined potential block                 ;41548;c1c3be…8c5ce9
11-07-14:37:12.161;miner4;🔨 mined potential block                 ;41549;9802c4…1cf142
11-07-14:37:12.648;miner2;🔨 mined potential block                 ;41550;310323…55d14d
11-07-14:37:59.858;miner2;🔨 mined potential block                 ;41551;7f0847…2e67ea
11-07-14:38:03.452;miner3;🔨 mined potential block                 ;41552;4dae5e…c91015
11-07-14:38:08.232;miner3;🔨 mined potential block                 ;41553;44e614…26f1b6
11-07-14:38:26.028;miner4;🔨 mined potential block                 ;41554;ec0c0e…bfeb09
11-07-14:38:48.299;miner1;🔨 mined potential block                 ;41555;b255f6…17c797
11-07-14:38:48.861;miner2;🔨 mined potential block                 ;41556;ea21da…527cca
11-07-14:39:07.878;miner4;🔨 mined potential block                 ;41557;61a3dd…76942d
11-07-14:39:21.791;miner4;🔨 mined potential block                 ;41558;7d966d…8745aa
11-07-14:39:33.706;miner4;🔨 mined potential block                 ;41559;eb82c1…b6e54e
11-07-14:39:46.864;miner4;🔨 mined potential block                 ;41560;acc8ac…a71724
11-07-14:39:56.233;miner1;🔨 mined potential block                 ;41561;72e1c1…4b37b1
11-07-14:40:07.130;miner2;🔨 mined potential block                 ;41562;e29d6a…dbf73b
11-07-14:40:08.691;miner4;🔨 mined potential block                 ;41563;5a888d…a1c2fd
11-07-14:40:19.720;miner4;🔨 mined potential block                 ;41564;a4d276…a73dfa
11-07-14:40:23.900;miner4;🔨 mined potential block                 ;41565;2a6618…28ebb5
11-07-14:40:31.607;miner2;🔨 mined potential block                 ;41566;bca51b…c3e620
11-07-14:40:32.767;miner4;🔨 mined potential block                 ;41567;969352…4507a1
11-07-14:40:52.875;miner2;🔨 mined potential block                 ;41568;b69878…5d8a91
11-07-14:41:05.334;miner4;🔨 mined potential block                 ;41569;d25d64…f9efa1
