10-11-08:20:29.173;miner1;1;1;9c2008…0bbea8
10-11-08:20:29.174;miner1;2;-1;9c2008…0bbea8
10-11-08:20:29.174;miner1;5;-1;9c2008…0bbea8
10-11-08:20:29.174;miner1;6;1;9c2008…0bbea8
10-11-08:20:29.174;miner1;3;1;9c2008…0bbea8
10-11-08:20:29.175;miner1;3;1;9c2008…0bbea8
10-11-08:20:29.175;miner1;3;1;9c2008…0bbea8
10-11-08:20:29.175;miner1;6;1;9c2008…0bbea8
10-11-08:20:29.176;miner1;6;1;9c2008…0bbea8
10-11-08:20:29.176;miner1;6;1;9c2008…0bbea8
10-11-08:20:29.176;miner1;6;1;9c2008…0bbea8
10-11-08:20:29.177;miner1;6;1;9c2008…0bbea8
10-11-08:20:29.177;miner1;6;1;9c2008…0bbea8
10-11-08:20:29.177;miner1;6;1;9c2008…0bbea8
10-11-08:20:29.178;miner1;6;1;9c2008…0bbea8
10-11-08:20:30.658;miner1;4;1;ba0794…5bfc7a
10-11-08:20:30.658;miner1;7;1;ba0794…5bfc7a
10-11-08:20:41.066;miner1;4;1;4d1b57…c33b0b
10-11-08:20:41.066;miner1;7;1;4d1b57…c33b0b
10-11-08:20:42.765;miner1;2;-1;4d1b57…c33b0b
10-11-08:20:42.783;miner1;3;1;4d1b57…c33b0b
10-11-08:20:42.783;miner1;5;-1;4d1b57…c33b0b
10-11-08:20:42.790;miner1;6;1;4d1b57…c33b0b
10-11-08:20:42.790;miner1;3;1;4d1b57…c33b0b
10-11-08:20:42.791;miner1;6;1;4d1b57…c33b0b
10-11-08:20:42.791;miner1;6;1;4d1b57…c33b0b
10-11-08:20:42.791;miner1;6;1;4d1b57…c33b0b
10-11-08:20:42.798;miner1;5;-1;4d1b57…c33b0b
10-11-08:20:42.868;miner1;2;-1;ba0794…5bfc7a
10-11-08:20:42.869;miner1;3;1;ba0794…5bfc7a
10-11-08:20:42.966;miner1;3;1;ba0794…5bfc7a
10-11-08:20:43.056;miner1;5;-1;ba0794…5bfc7a
10-11-08:20:43.057;miner1;6;1;ba0794…5bfc7a
10-11-08:20:43.057;miner1;6;1;ba0794…5bfc7a
10-11-08:20:43.057;miner1;6;1;ba0794…5bfc7a
10-11-08:20:43.057;miner1;6;1;ba0794…5bfc7a
10-11-08:20:43.057;miner1;6;1;ba0794…5bfc7a
10-11-08:20:52.473;miner1;4;2;997924…03272a
10-11-08:20:52.490;miner1;7;2;997924…03272a
10-11-08:20:52.603;miner1;2;-1;997924…03272a
10-11-08:20:52.670;miner1;3;2;997924…03272a
10-11-08:20:52.759;miner1;3;2;997924…03272a
10-11-08:20:53.061;miner1;5;-1;997924…03272a
10-11-08:20:53.061;miner1;6;2;997924…03272a
10-11-08:20:53.082;miner1;6;2;997924…03272a
10-11-08:20:53.156;miner1;6;2;997924…03272a
10-11-08:20:59.762;miner1;4;3;04ee97…2d7ed7
10-11-08:20:59.850;miner1;7;3;04ee97…2d7ed7
10-11-08:20:59.877;miner1;2;-1;04ee97…2d7ed7
10-11-08:20:59.943;miner1;3;3;04ee97…2d7ed7
10-11-08:20:59.960;miner1;3;3;04ee97…2d7ed7
10-11-08:21:00.071;miner1;5;-1;04ee97…2d7ed7
10-11-08:21:00.072;miner1;6;3;04ee97…2d7ed7
10-11-08:21:00.278;miner1;6;3;04ee97…2d7ed7
10-11-08:21:00.278;miner1;6;3;04ee97…2d7ed7
10-11-08:21:02.491;miner1;4;4;4a865d…6e41c2
10-11-08:21:02.491;miner1;7;4;4a865d…6e41c2
10-11-08:21:02.649;miner1;2;-1;4a865d…6e41c2
10-11-08:21:02.649;miner1;3;4;4a865d…6e41c2
10-11-08:21:02.680;miner1;3;4;4a865d…6e41c2
10-11-08:21:02.680;miner1;3;4;4a865d…6e41c2
10-11-08:21:02.755;miner1;5;-1;4a865d…6e41c2
10-11-08:21:02.755;miner1;6;4;4a865d…6e41c2
10-11-08:21:02.767;miner1;4;4;4a865d…6e41c2
10-11-08:21:02.794;miner1;6;4;4a865d…6e41c2
10-11-08:21:02.794;miner1;6;4;4a865d…6e41c2
10-11-08:21:02.798;miner1;6;4;4a865d…6e41c2
10-11-08:21:02.798;miner1;6;4;4a865d…6e41c2
10-11-08:21:02.798;miner1;6;4;4a865d…6e41c2
10-11-08:21:02.798;miner1;6;4;4a865d…6e41c2
10-11-08:21:11.372;miner1;4;5;66700f…1f6699
10-11-08:21:11.378;miner1;7;5;66700f…1f6699
10-11-08:21:11.396;miner1;2;-1;66700f…1f6699
10-11-08:21:11.398;miner1;3;5;66700f…1f6699
10-11-08:21:11.464;miner1;3;5;66700f…1f6699
10-11-08:21:11.470;miner1;3;5;66700f…1f6699
10-11-08:21:11.487;miner1;5;-1;66700f…1f6699
10-11-08:21:11.487;miner1;6;5;66700f…1f6699
10-11-08:21:11.670;miner1;6;5;66700f…1f6699
10-11-08:21:11.670;miner1;6;5;66700f…1f6699
10-11-08:21:11.671;miner1;6;5;66700f…1f6699
10-11-08:21:11.671;miner1;6;5;66700f…1f6699
10-11-08:21:19.498;miner1;4;6;b787d0…ea4bc1
10-11-08:21:19.694;miner1;7;6;b787d0…ea4bc1
10-11-08:21:19.860;miner1;2;-1;b787d0…ea4bc1
10-11-08:21:19.903;miner1;3;6;b787d0…ea4bc1
10-11-08:21:19.966;miner1;3;6;b787d0…ea4bc1
10-11-08:21:20.059;miner1;5;-1;b787d0…ea4bc1
10-11-08:21:21.966;miner1;4;7;cb2072…f39b02
10-11-08:21:21.966;miner1;7;7;cb2072…f39b02
10-11-08:21:21.988;miner1;2;-1;cb2072…f39b02
10-11-08:21:22.046;miner1;3;7;cb2072…f39b02
10-11-08:21:22.090;miner1;3;7;cb2072…f39b02
10-11-08:21:22.090;miner1;3;7;cb2072…f39b02
10-11-08:21:22.195;miner1;5;-1;cb2072…f39b02
10-11-08:21:22.195;miner1;6;7;cb2072…f39b02
10-11-08:21:22.255;miner1;6;7;cb2072…f39b02
10-11-08:21:22.255;miner1;6;7;cb2072…f39b02
10-11-08:21:22.255;miner1;6;7;cb2072…f39b02
10-11-08:21:22.255;miner1;6;7;cb2072…f39b02
10-11-08:21:22.259;miner1;6;7;cb2072…f39b02
10-11-08:21:30.858;miner1;4;8;bd7c3e…9ae784
10-11-08:21:30.862;miner1;7;8;bd7c3e…9ae784
10-11-08:21:30.958;miner1;2;-1;bd7c3e…9ae784
10-11-08:21:30.958;miner1;3;8;bd7c3e…9ae784
10-11-08:21:30.962;miner1;3;8;bd7c3e…9ae784
10-11-08:21:30.962;miner1;3;8;bd7c3e…9ae784
10-11-08:21:31.394;miner1;5;-1;bd7c3e…9ae784
10-11-08:21:31.394;miner1;6;8;bd7c3e…9ae784
10-11-08:21:42.458;miner1;4;9;8124c5…d1cbb8
10-11-08:21:42.458;miner1;7;9;8124c5…d1cbb8
10-11-08:21:42.564;miner1;2;-1;8124c5…d1cbb8
10-11-08:21:42.564;miner1;3;9;8124c5…d1cbb8
10-11-08:21:42.654;miner1;3;9;8124c5…d1cbb8
10-11-08:21:42.656;miner1;5;-1;8124c5…d1cbb8
10-11-08:21:42.657;miner1;6;9;8124c5…d1cbb8
10-11-08:21:42.774;miner1;6;9;8124c5…d1cbb8
10-11-08:21:42.775;miner1;6;9;8124c5…d1cbb8
10-11-08:21:42.775;miner1;6;9;8124c5…d1cbb8
10-11-08:21:42.775;miner1;6;9;8124c5…d1cbb8
10-11-08:21:42.784;miner1;4;9;8124c5…d1cbb8
10-11-08:21:42.786;miner1;4;9;8124c5…d1cbb8
10-11-08:21:54.100;miner1;1;10;75d8ad…0f4a6c
10-11-08:21:54.101;miner1;2;-1;75d8ad…0f4a6c
10-11-08:21:54.101;miner1;5;-1;75d8ad…0f4a6c
10-11-08:21:54.101;miner1;6;10;75d8ad…0f4a6c
10-11-08:21:54.350;miner1;3;10;75d8ad…0f4a6c
10-11-08:21:54.350;miner1;3;10;75d8ad…0f4a6c
10-11-08:21:54.351;miner1;3;10;75d8ad…0f4a6c
10-11-08:21:54.351;miner1;6;10;75d8ad…0f4a6c
10-11-08:21:54.351;miner1;6;10;75d8ad…0f4a6c
10-11-08:21:54.364;miner1;6;10;75d8ad…0f4a6c
10-11-08:21:54.364;miner1;6;10;75d8ad…0f4a6c
10-11-08:21:54.458;miner1;6;10;75d8ad…0f4a6c
10-11-08:21:54.458;miner1;6;10;75d8ad…0f4a6c
10-11-08:21:54.458;miner1;6;10;75d8ad…0f4a6c
10-11-08:21:54.459;miner1;6;10;75d8ad…0f4a6c
10-11-08:22:03.161;miner1;4;11;415516…21fd4d
10-11-08:22:03.161;miner1;7;11;415516…21fd4d
10-11-08:22:03.292;miner1;2;-1;415516…21fd4d
10-11-08:22:03.293;miner1;3;11;415516…21fd4d
10-11-08:22:03.356;miner1;5;-1;415516…21fd4d
10-11-08:22:03.356;miner1;6;11;415516…21fd4d
10-11-08:22:03.454;miner1;3;11;415516…21fd4d
10-11-08:22:03.455;miner1;4;11;415516…21fd4d
10-11-08:22:03.458;miner1;6;11;415516…21fd4d
10-11-08:22:03.458;miner1;6;11;415516…21fd4d
10-11-08:22:03.458;miner1;6;11;415516…21fd4d
10-11-08:22:04.250;miner1;4;12;df3cab…fce594
10-11-08:22:04.250;miner1;7;12;df3cab…fce594
10-11-08:22:04.280;miner1;2;-1;df3cab…fce594
10-11-08:22:04.280;miner1;3;12;df3cab…fce594
10-11-08:22:04.298;miner1;3;12;df3cab…fce594
10-11-08:22:04.298;miner1;3;12;df3cab…fce594
10-11-08:22:04.309;miner1;5;-1;df3cab…fce594
10-11-08:22:04.309;miner1;6;12;df3cab…fce594
10-11-08:22:04.388;miner1;6;12;df3cab…fce594
10-11-08:22:04.389;miner1;6;12;df3cab…fce594
10-11-08:22:04.389;miner1;4;12;df3cab…fce594
10-11-08:22:04.394;miner1;6;12;df3cab…fce594
10-11-08:22:04.394;miner1;6;12;df3cab…fce594
10-11-08:22:06.190;miner1;4;13;199999…20bbc9
10-11-08:22:06.190;miner1;7;13;199999…20bbc9
10-11-08:22:06.206;miner1;2;-1;199999…20bbc9
10-11-08:22:06.207;miner1;3;13;199999…20bbc9
10-11-08:22:06.282;miner1;3;13;199999…20bbc9
10-11-08:22:06.282;miner1;3;13;199999…20bbc9
10-11-08:22:06.350;miner1;5;-1;199999…20bbc9
10-11-08:22:06.350;miner1;6;13;199999…20bbc9
10-11-08:22:06.351;miner1;6;13;199999…20bbc9
10-11-08:22:06.351;miner1;6;13;199999…20bbc9
10-11-08:22:06.352;miner1;6;13;199999…20bbc9
10-11-08:22:06.352;miner1;6;13;199999…20bbc9
10-11-08:22:06.352;miner1;6;13;199999…20bbc9
10-11-08:22:06.352;miner1;6;13;199999…20bbc9
10-11-08:22:59.078;miner1;4;14;277d7a…d1724e
10-11-08:22:59.078;miner1;7;14;277d7a…d1724e
10-11-08:22:59.182;miner1;2;-1;277d7a…d1724e
10-11-08:22:59.183;miner1;3;14;277d7a…d1724e
10-11-08:22:59.262;miner1;3;14;277d7a…d1724e
10-11-08:22:59.351;miner1;5;-1;277d7a…d1724e
10-11-08:22:59.351;miner1;6;14;277d7a…d1724e
10-11-08:22:59.466;miner1;6;14;277d7a…d1724e
10-11-08:22:59.466;miner1;6;14;277d7a…d1724e
10-11-08:23:05.376;miner1;1;15;95e1d9…87495c
10-11-08:23:05.376;miner1;2;-1;95e1d9…87495c
10-11-08:23:05.376;miner1;5;-1;95e1d9…87495c
10-11-08:23:05.376;miner1;6;15;95e1d9…87495c
10-11-08:23:05.506;miner1;3;15;95e1d9…87495c
10-11-08:23:05.514;miner1;3;15;95e1d9…87495c
10-11-08:23:05.562;miner1;3;15;95e1d9…87495c
10-11-08:23:05.562;miner1;6;15;95e1d9…87495c
10-11-08:23:05.563;miner1;6;15;95e1d9…87495c
10-11-08:23:05.563;miner1;6;15;95e1d9…87495c
10-11-08:23:05.563;miner1;6;15;95e1d9…87495c
10-11-08:23:05.652;miner1;6;15;95e1d9…87495c
10-11-08:23:05.662;miner1;6;15;95e1d9…87495c
10-11-08:23:05.662;miner1;6;15;95e1d9…87495c
10-11-08:23:05.663;miner1;6;15;95e1d9…87495c
10-11-08:23:05.674;miner1;4;15;95e1d9…87495c
10-11-08:23:12.564;miner1;4;16;6016eb…3535b1
10-11-08:23:12.564;miner1;7;16;6016eb…3535b1
10-11-08:23:12.674;miner1;2;-1;6016eb…3535b1
10-11-08:23:12.675;miner1;3;16;6016eb…3535b1
10-11-08:23:12.774;miner1;3;16;6016eb…3535b1
10-11-08:23:12.774;miner1;3;16;6016eb…3535b1
10-11-08:23:12.794;miner1;4;16;6016eb…3535b1
10-11-08:23:12.809;miner1;5;-1;6016eb…3535b1
10-11-08:23:12.809;miner1;6;16;6016eb…3535b1
10-11-08:23:12.878;miner1;4;16;6016eb…3535b1
10-11-08:23:12.886;miner1;6;16;6016eb…3535b1
10-11-08:23:12.890;miner1;6;16;6016eb…3535b1
10-11-08:23:12.890;miner1;6;16;6016eb…3535b1
10-11-08:23:23.358;miner1;4;17;8920d3…c8b66c
10-11-08:23:23.358;miner1;7;17;8920d3…c8b66c
10-11-08:23:23.555;miner1;2;-1;8920d3…c8b66c
10-11-08:23:23.555;miner1;3;17;8920d3…c8b66c
10-11-08:23:23.577;miner1;3;17;8920d3…c8b66c
10-11-08:23:23.586;miner1;3;17;8920d3…c8b66c
10-11-08:23:23.590;miner1;4;17;8920d3…c8b66c
10-11-08:23:23.590;miner1;5;-1;8920d3…c8b66c
10-11-08:23:23.591;miner1;6;17;8920d3…c8b66c
10-11-08:23:23.663;miner1;4;17;8920d3…c8b66c
10-11-08:23:23.591;miner1;6;17;8920d3…c8b66c
10-11-08:23:23.591;miner1;6;17;8920d3…c8b66c
10-11-08:23:23.591;miner1;6;17;8920d3…c8b66c
10-11-08:23:24.550;miner1;4;18;722214…fd9f87
10-11-08:23:24.550;miner1;7;18;722214…fd9f87
10-11-08:23:24.589;miner1;2;-1;722214…fd9f87
10-11-08:23:24.590;miner1;3;18;722214…fd9f87
10-11-08:23:24.654;miner1;3;18;722214…fd9f87
10-11-08:23:24.654;miner1;3;18;722214…fd9f87
10-11-08:23:24.775;miner1;5;-1;722214…fd9f87
10-11-08:23:24.775;miner1;6;18;722214…fd9f87
10-11-08:23:24.874;miner1;6;18;722214…fd9f87
