10-11-08:20:26.857;miner2;1;1;ba0794…5bfc7a
10-11-08:20:26.858;miner2;2;-1;ba0794…5bfc7a
10-11-08:20:26.858;miner2;5;-1;ba0794…5bfc7a
10-11-08:20:29.182;miner2;4;1;9c2008…0bbea8
10-11-08:20:29.182;miner2;7;1;9c2008…0bbea8
10-11-08:20:40.458;miner2;4;1;ba0794…5bfc7a
10-11-08:20:41.182;miner2;4;1;4d1b57…c33b0b
10-11-08:20:41.182;miner2;7;1;4d1b57…c33b0b
10-11-08:20:42.886;miner2;4;1;ba0794…5bfc7a
10-11-08:20:44.664;miner2;2;-1;9c2008…0bbea8
10-11-08:20:44.665;miner2;3;1;9c2008…0bbea8
10-11-08:20:44.683;miner2;2;-1;4d1b57…c33b0b
10-11-08:20:44.684;miner2;3;1;4d1b57…c33b0b
10-11-08:20:44.862;miner2;4;1;4d1b57…c33b0b
10-11-08:20:44.862;miner2;7;1;4d1b57…c33b0b
10-11-08:20:44.874;miner2;4;1;ba0794…5bfc7a
10-11-08:20:44.895;miner2;2;-1;4d1b57…c33b0b
10-11-08:20:44.895;miner2;3;1;4d1b57…c33b0b
10-11-08:20:45.270;miner2;4;1;9c2008…0bbea8
10-11-08:20:45.270;miner2;7;1;9c2008…0bbea8
10-11-08:20:45.359;miner2;2;-1;9c2008…0bbea8
10-11-08:20:50.170;miner2;4;1;ba0794…5bfc7a
10-11-08:20:52.264;miner2;4;2;997924…03272a
10-11-08:20:52.264;miner2;7;2;997924…03272a
10-11-08:20:53.094;miner2;4;2;997924…03272a
10-11-08:20:53.094;miner2;7;2;997924…03272a
10-11-08:20:54.158;miner2;4;2;997924…03272a
10-11-08:20:54.158;miner2;7;2;997924…03272a
10-11-08:20:59.758;miner2;4;3;04ee97…2d7ed7
10-11-08:21:00.950;miner2;5;-1;04ee97…2d7ed7
10-11-08:21:00.951;miner2;6;3;04ee97…2d7ed7
10-11-08:21:02.849;miner2;4;4;4a865d…6e41c2
10-11-08:21:02.849;miner2;7;4;4a865d…6e41c2
10-11-08:21:02.898;miner2;2;-1;4a865d…6e41c2
10-11-08:21:02.898;miner2;3;4;4a865d…6e41c2
10-11-08:21:02.967;miner2;3;4;4a865d…6e41c2
10-11-08:21:02.968;miner2;5;-1;4a865d…6e41c2
10-11-08:21:02.969;miner2;6;4;4a865d…6e41c2
10-11-08:21:11.188;miner2;1;5;66700f…1f6699
10-11-08:21:11.242;miner2;2;-1;66700f…1f6699
10-11-08:21:11.242;miner2;5;-1;66700f…1f6699
10-11-08:21:11.242;miner2;6;5;66700f…1f6699
10-11-08:21:11.243;miner2;3;5;66700f…1f6699
10-11-08:21:11.298;miner2;3;5;66700f…1f6699
10-11-08:21:11.306;miner2;3;5;66700f…1f6699
10-11-08:21:11.307;miner2;6;5;66700f…1f6699
10-11-08:21:11.307;miner2;6;5;66700f…1f6699
10-11-08:21:11.307;miner2;6;5;66700f…1f6699
10-11-08:21:11.307;miner2;6;5;66700f…1f6699
10-11-08:21:11.307;miner2;6;5;66700f…1f6699
10-11-08:21:11.308;miner2;6;5;66700f…1f6699
10-11-08:21:11.308;miner2;6;5;66700f…1f6699
10-11-08:21:11.308;miner2;6;5;66700f…1f6699
10-11-08:21:19.355;miner2;4;6;b787d0…ea4bc1
10-11-08:21:19.355;miner2;7;6;b787d0…ea4bc1
10-11-08:21:19.468;miner2;2;-1;b787d0…ea4bc1
10-11-08:21:19.469;miner2;3;6;b787d0…ea4bc1
10-11-08:21:19.594;miner2;3;6;b787d0…ea4bc1
10-11-08:21:19.644;miner2;5;-1;b787d0…ea4bc1
10-11-08:21:19.644;miner2;6;6;b787d0…ea4bc1
10-11-08:21:19.694;miner2;4;6;b787d0…ea4bc1
10-11-08:21:19.786;miner2;6;6;b787d0…ea4bc1
10-11-08:21:19.786;miner2;6;6;b787d0…ea4bc1
10-11-08:21:19.786;miner2;6;6;b787d0…ea4bc1
10-11-08:21:19.787;miner2;6;6;b787d0…ea4bc1
10-11-08:21:21.966;miner2;4;7;cb2072…f39b02
10-11-08:21:21.966;miner2;7;7;cb2072…f39b02
10-11-08:21:21.983;miner2;2;-1;cb2072…f39b02
10-11-08:21:21.983;miner2;3;7;cb2072…f39b02
10-11-08:21:22.061;miner2;3;7;cb2072…f39b02
10-11-08:21:22.090;miner2;3;7;cb2072…f39b02
10-11-08:21:22.091;miner2;5;-1;cb2072…f39b02
10-11-08:21:22.091;miner2;6;7;cb2072…f39b02
10-11-08:21:22.458;miner2;4;7;cb2072…f39b02
10-11-08:21:22.478;miner2;6;7;cb2072…f39b02
10-11-08:21:22.478;miner2;6;7;cb2072…f39b02
10-11-08:21:22.478;miner2;6;7;cb2072…f39b02
10-11-08:21:22.479;miner2;6;7;cb2072…f39b02
10-11-08:21:22.479;miner2;6;7;cb2072…f39b02
10-11-08:21:22.479;miner2;6;7;cb2072…f39b02
10-11-08:21:30.858;miner2;4;8;bd7c3e…9ae784
10-11-08:21:30.858;miner2;7;8;bd7c3e…9ae784
10-11-08:21:31.163;miner2;2;-1;bd7c3e…9ae784
10-11-08:21:31.164;miner2;3;8;bd7c3e…9ae784
10-11-08:21:31.190;miner2;5;-1;bd7c3e…9ae784
10-11-08:21:31.190;miner2;6;8;bd7c3e…9ae784
10-11-08:21:31.268;miner2;4;8;bd7c3e…9ae784
10-11-08:21:42.662;miner2;4;9;8124c5…d1cbb8
10-11-08:21:42.662;miner2;7;9;8124c5…d1cbb8
10-11-08:21:42.697;miner2;2;-1;8124c5…d1cbb8
10-11-08:21:42.697;miner2;3;9;8124c5…d1cbb8
10-11-08:21:43.054;miner2;5;-1;8124c5…d1cbb8
10-11-08:21:54.394;miner2;4;10;75d8ad…0f4a6c
10-11-08:21:54.394;miner2;7;10;75d8ad…0f4a6c
10-11-08:21:54.400;miner2;2;-1;75d8ad…0f4a6c
10-11-08:21:54.400;miner2;3;10;75d8ad…0f4a6c
10-11-08:21:54.461;miner2;3;10;75d8ad…0f4a6c
10-11-08:21:54.461;miner2;3;10;75d8ad…0f4a6c
10-11-08:21:54.499;miner2;5;-1;75d8ad…0f4a6c
10-11-08:21:54.499;miner2;6;10;75d8ad…0f4a6c
10-11-08:21:54.598;miner2;4;10;75d8ad…0f4a6c
10-11-08:21:54.758;miner2;6;10;75d8ad…0f4a6c
10-11-08:21:54.758;miner2;6;10;75d8ad…0f4a6c
10-11-08:21:54.758;miner2;6;10;75d8ad…0f4a6c
10-11-08:21:54.759;miner2;6;10;75d8ad…0f4a6c
10-11-08:21:54.759;miner2;6;10;75d8ad…0f4a6c
10-11-08:21:54.762;miner2;6;10;75d8ad…0f4a6c
10-11-08:21:54.862;miner2;4;10;75d8ad…0f4a6c
10-11-08:22:03.343;miner2;4;11;415516…21fd4d
10-11-08:22:03.343;miner2;7;11;415516…21fd4d
10-11-08:22:03.349;miner2;2;-1;415516…21fd4d
10-11-08:22:03.350;miner2;3;11;415516…21fd4d
10-11-08:22:03.468;miner2;3;11;415516…21fd4d
10-11-08:22:03.503;miner2;5;-1;415516…21fd4d
10-11-08:22:03.503;miner2;6;11;415516…21fd4d
10-11-08:22:04.154;miner2;4;12;df3cab…fce594
10-11-08:22:04.154;miner2;7;12;df3cab…fce594
10-11-08:22:04.199;miner2;2;-1;df3cab…fce594
10-11-08:22:04.199;miner2;3;12;df3cab…fce594
10-11-08:22:04.298;miner2;3;12;df3cab…fce594
10-11-08:22:04.298;miner2;3;12;df3cab…fce594
10-11-08:22:04.299;miner2;5;-1;df3cab…fce594
10-11-08:22:04.299;miner2;6;12;df3cab…fce594
10-11-08:22:04.347;miner2;4;12;df3cab…fce594
10-11-08:22:04.390;miner2;6;12;df3cab…fce594
10-11-08:22:04.390;miner2;6;12;df3cab…fce594
10-11-08:22:04.390;miner2;6;12;df3cab…fce594
10-11-08:22:04.390;miner2;6;12;df3cab…fce594
10-11-08:22:04.391;miner2;6;12;df3cab…fce594
10-11-08:22:06.482;miner2;4;13;199999…20bbc9
10-11-08:22:06.482;miner2;7;13;199999…20bbc9
10-11-08:22:06.503;miner2;2;-1;199999…20bbc9
10-11-08:22:06.504;miner2;3;13;199999…20bbc9
10-11-08:22:06.566;miner2;5;-1;199999…20bbc9
10-11-08:22:06.567;miner2;6;13;199999…20bbc9
10-11-08:22:06.646;miner2;6;13;199999…20bbc9
10-11-08:22:59.178;miner2;4;14;277d7a…d1724e
10-11-08:22:59.178;miner2;7;14;277d7a…d1724e
10-11-08:22:59.195;miner2;2;-1;277d7a…d1724e
10-11-08:22:59.196;miner2;3;14;277d7a…d1724e
10-11-08:22:59.267;miner2;3;14;277d7a…d1724e
10-11-08:22:59.298;miner2;5;-1;277d7a…d1724e
10-11-08:22:59.299;miner2;6;14;277d7a…d1724e
10-11-08:22:59.374;miner2;6;14;277d7a…d1724e
10-11-08:22:59.374;miner2;6;14;277d7a…d1724e
10-11-08:23:05.686;miner2;4;15;95e1d9…87495c
10-11-08:23:05.686;miner2;7;15;95e1d9…87495c
10-11-08:23:05.763;miner2;2;-1;95e1d9…87495c
10-11-08:23:05.763;miner2;3;15;95e1d9…87495c
