10-11-08:22:59.546;miner3;6;14;277d7a…d1724e
10-11-08:22:59.546;miner3;6;14;277d7a…d1724e
10-11-08:22:59.547;miner3;6;14;277d7a…d1724e
10-11-08:22:59.547;miner3;4;14;277d7a…d1724e
10-11-08:22:59.558;miner3;4;14;277d7a…d1724e
10-11-08:23:05.554;miner3;4;15;95e1d9…87495c
10-11-08:23:05.554;miner3;7;15;95e1d9…87495c
10-11-08:23:05.651;miner3;2;-1;95e1d9…87495c
10-11-08:23:05.652;miner3;3;15;95e1d9…87495c
10-11-08:23:05.708;miner3;3;15;95e1d9…87495c
10-11-08:23:05.708;miner3;3;15;95e1d9…87495c
10-11-08:23:05.709;miner3;5;-1;95e1d9…87495c
10-11-08:23:05.742;miner3;6;15;95e1d9…87495c
10-11-08:23:05.747;miner3;4;15;95e1d9…87495c
10-11-08:23:05.766;miner3;6;15;95e1d9…87495c
10-11-08:23:05.766;miner3;6;15;95e1d9…87495c
10-11-08:23:05.766;miner3;6;15;95e1d9…87495c
10-11-08:23:05.766;miner3;6;15;95e1d9…87495c
10-11-08:23:05.767;miner3;6;15;95e1d9…87495c
10-11-08:23:12.602;miner3;4;16;6016eb…3535b1
10-11-08:23:12.602;miner3;7;16;6016eb…3535b1
10-11-08:23:12.762;miner3;2;-1;6016eb…3535b1
10-11-08:23:12.762;miner3;3;16;6016eb…3535b1
10-11-08:23:12.784;miner3;3;16;6016eb…3535b1
10-11-08:23:12.785;miner3;5;-1;6016eb…3535b1
10-11-08:23:12.785;miner3;6;16;6016eb…3535b1
10-11-08:23:12.950;miner3;4;16;6016eb…3535b1
10-11-08:23:12.950;miner3;4;16;6016eb…3535b1
10-11-08:23:13.058;miner3;6;16;6016eb…3535b1
10-11-08:23:13.058;miner3;6;16;6016eb…3535b1
10-11-08:23:13.058;miner3;6;16;6016eb…3535b1
10-11-08:23:13.058;miner3;6;16;6016eb…3535b1
10-11-08:23:13.142;miner3;6;16;6016eb…3535b1
10-11-08:23:23.282;miner3;4;17;8920d3…c8b66c
10-11-08:23:23.282;miner3;7;17;8920d3…c8b66c
10-11-08:23:23.347;miner3;2;-1;8920d3…c8b66c
10-11-08:23:23.348;miner3;3;17;8920d3…c8b66c
10-11-08:23:23.394;miner3;3;17;8920d3…c8b66c
10-11-08:23:23.394;miner3;3;17;8920d3…c8b66c
10-11-08:23:23.482;miner3;5;-1;8920d3…c8b66c
10-11-08:23:23.482;miner3;6;17;8920d3…c8b66c
10-11-08:23:23.606;miner3;4;17;8920d3…c8b66c
10-11-08:23:23.606;miner3;4;17;8920d3…c8b66c
10-11-08:23:23.607;miner3;4;17;8920d3…c8b66c
10-11-08:23:23.662;miner3;6;17;8920d3…c8b66c
10-11-08:23:23.662;miner3;6;17;8920d3…c8b66c
10-11-08:23:23.662;miner3;6;17;8920d3…c8b66c
10-11-08:23:23.668;miner3;6;17;8920d3…c8b66c
10-11-08:23:23.668;miner3;6;17;8920d3…c8b66c
10-11-08:23:23.669;miner3;6;17;8920d3…c8b66c
10-11-08:23:23.669;miner3;6;17;8920d3…c8b66c
10-11-08:23:23.694;miner3;4;17;8920d3…c8b66c
10-11-08:23:24.662;miner3;4;18;722214…fd9f87
10-11-08:23:24.662;miner3;7;18;722214…fd9f87
10-11-08:23:24.699;miner3;2;-1;722214…fd9f87
10-11-08:23:24.700;miner3;3;18;722214…fd9f87
10-11-08:23:24.791;miner3;3;18;722214…fd9f87
10-11-08:23:24.793;miner3;5;-1;722214…fd9f87
10-11-08:23:24.794;miner3;6;18;722214…fd9f87
10-11-08:23:24.861;miner3;3;18;722214…fd9f87
10-11-08:23:25.002;miner3;6;18;722214…fd9f87
10-11-08:23:25.002;miner3;6;18;722214…fd9f87
10-11-08:23:25.002;miner3;6;18;722214…fd9f87
10-11-08:23:26.354;miner3;4;19;d07531…bc5847
10-11-08:23:26.354;miner3;7;19;d07531…bc5847
10-11-08:23:26.386;miner3;2;-1;d07531…bc5847
10-11-08:23:26.386;miner3;3;19;d07531…bc5847
10-11-08:23:26.464;miner3;3;19;d07531…bc5847
10-11-08:23:26.464;miner3;3;19;d07531…bc5847
10-11-08:23:26.465;miner3;5;-1;d07531…bc5847
10-11-08:23:26.465;miner3;6;19;d07531…bc5847
10-11-08:23:26.546;miner3;4;19;d07531…bc5847
10-11-08:23:26.562;miner3;6;19;d07531…bc5847
10-11-08:23:26.562;miner3;6;19;d07531…bc5847
10-11-08:23:26.562;miner3;6;19;d07531…bc5847
10-11-08:23:26.563;miner3;6;19;d07531…bc5847
10-11-08:23:26.563;miner3;6;19;d07531…bc5847
10-11-08:23:26.563;miner3;6;19;d07531…bc5847
10-11-08:23:26.563;miner3;6;19;d07531…bc5847
